advertiser_id,platform,location_at,latitude,longitude,altitude,horizontal_accuracy,vertical_accuracy,speed,publisher_id,model,day
49,1,1581735884,40.765647,-73.978247,26,65,0,-1,4,25,8
34,0,1581906699,40.7809707,-73.9453085,0,16.2,0,0,4,3,10
21,1,1582120598,40.747261,-73.986717,21.6,65,0,-1,2,20,12
40,1,1581731021,40.79474,-73.930512,2.4,10,0,14.55000019,4,13,8
26,1,1582309698,40.810657,-73.959376,33,10,0,0,4,17,14
34,0,1582024458,40.7807909,-73.9444103,-30.69999886,38.5,0,2.0194438,4,3,11
7,1,1581530276,40.758547,-73.958766,10.3,5,0,18.96999931,1,16,5
17,1,1582012384,40.777501,-73.948925,16.5,65,0,-1,4,21,11
27,0,1581495361,40.8041132,-73.9681268,0,15.8,-1,0,7,8,5
34,0,1581239279,40.7809808,-73.9453335,-8.261474609,15.9,0,0,4,3,2
34,0,1581863930,40.7810848,-73.9454583,0,29.9,0,0,4,3,9
46,0,1582125241,40.787814,-73.9451339,0.200000048,15.9,0,0,4,1,12
41,1,1582248018,40.76476091,-73.98768736,20.14530708,32.1,0,0.908108234,4,19,14
37,0,1582196703,40.7524367,-73.9896251,-21,34.7,0,6.5748835,4,8,13
43,1,1581757152,40.76322939,-73.99006185,20.09899982,20,0,-1,4,16,8
33,1,1581184238,40.776262,-73.949966,24.1,25,0,1.409999967,4,14,1
22,1,1582086134,40.822504,-73.948554,37.6,20.5,0,-1,4,25,12
8,0,1581797902,40.770523,-73.9545761,-22.89999962,15.2,-1,0,0,5,8
10,1,1581999766,40.758544,-73.986912,19.7,65,0,-1,4,13,11
34,0,1581748458,40.7809723,-73.9453348,0,15.9,0,0,4,3,8
29,0,1582012723,40.7296198,-73.9768787,0,16,-1,0,3,2,11
22,1,1582072469,40.822495,-73.948587,31.2,65,0,-1,4,25,12
16,1,1582161102,40.751084,-73.965516,2.4,10,0,20.53000069,4,15,13
9,1,1581378586,40.760775,-73.972348,21.6,26,0,-1,4,20,3
35,1,1582289079,40.73911,-73.99334,11.5,14.6,0,0.497332707,4,21,14
32,1,1581766700,40.70666,-74.016743,4.8,65,0,-1,4,23,8
34,0,1582110428,40.7809092,-73.9452017,0,42.7,0,0.026531858,4,3,12
3,1,1581588570,40.721133,-73.975523,6.3,65,0,-1,4,17,6
25,1,1581375301,40.790142,-73.969625,37.4,25,0,1.25999999,4,16,3
15,1,1581254370,40.836464,-73.943948,38.9,65,0,-1,4,26,2
42,0,1581341227,40.7290427,-74.0013793,-26.89999962,31.4,-1,0,0,7,3
16,1,1582213231,40.709998,-73.990146,10.9,10,0,23.04000092,4,15,13
18,0,1582238588,40.7651922,-73.9465735,-7.234802246,3.9,0,0.093864374,4,10,13
23,1,1581174895,40.779723,-73.976238,26.6,10,0,0.180000007,4,16,1
37,0,1581945899,40.7577495,-73.9967108,-24,5.6,0,2.7488835,4,8,10
48,1,1582296142,40.769111,-73.951569,11.8,20,0,-1,4,23,14
1,1,1581487371,40.807833,-73.959411,43.3,65,0,-1,4,22,5
17,1,1582207668,40.760652,-73.983946,24.8,65,0,-1,4,21,13
42,0,1582305074,40.7290458,-74.0013905,-26.69999886,16,-1,0,0,7,14
21,1,1581323308,40.747381,-73.985904,21.2,65,0,-1,2,20,3
22,1,1581789805,40.822554,-73.948516,37.6,10,0,0,4,25,8
8,0,1581855064,40.7705409,-73.9545722,-21.29999924,15.2,-1,0,0,5,9
49,1,1581673505,40.76557,-73.978181,26.1,65,0,-1,4,25,7
46,0,1582065391,40.7806211,-73.9604444,-5.300000191,16.1,0,0,4,1,11
43,1,1581728034,40.74906907,-73.97681611,17.72491074,10,0,0.430000007,4,16,8
29,0,1581287570,40.7603024,-73.9879398,-20.19999886,31.8,2,0,7,2,2
0,1,1582312229,40.715874,-74.007171,9.9,20,0,-1,4,18,14
46,0,1581893437,40.7740737,-73.9633636,-13.69999981,16.3,0,0.13268477,4,1,9
23,1,1581338259,40.778996,-73.97443,28.4,65,0,-1,4,16,3
4,0,1581490086,40.7669908,-73.9840035,77.5,15.9,5.0999985,0,5,4,5
13,1,1581897062,40.790829,-73.960104,27.9,65,0,-1,4,23,9
11,0,1582076449,40.8364862,-73.9446157,0,500,0,0,4,27,12
1,1,1582305447,40.773948,-73.977512,28.9,14.3,0,8.641255809,4,22,14
22,1,1581700908,40.822453,-73.948551,32.7,65,0,-1,4,25,7
18,0,1581348068,40.7655045,-73.9859408,-0.96383667,3.8,0,0.26023993,4,10,3
22,1,1581996138,40.822429,-73.94856,34,65,0,-1,4,25,11
36,1,1581256696,40.710291,-73.997531,5,65,0,-1,4,21,2
29,0,1581334772,40.7294914,-73.976824,0,16.8,-1,0,7,2,3
31,0,1581167903,40.8017842,-73.9589506,-19.08422852,5.6,0,0.2198034,4,11,1
17,1,1581471141,40.75883,-73.985057,21.3,99,0,-1,4,21,5
28,0,1581287514,40.7121443,-73.9873018,-5.700000286,28.7,-1,0,0,6,2
48,1,1581786848,40.769239,-73.951624,12,65,0,-1,4,23,8
18,0,1581877800,40.7626739,-73.9492701,-10.29999924,15.2,0,0,4,10,9
15,1,1581431159,40.836105,-73.943768,45.6,10,0,0,4,26,4
21,1,1582308978,40.746603,-73.986042,14.2,65,0,-1,2,20,14
7,1,1581795606,40.770217,-73.994767,-3,5,0,14.90999985,1,16,8
30,1,1581334561,40.836626,-73.944522,27.6,20,0,-1,4,24,3
0,1,1581804841,40.715955,-73.993197,14,65,0,-1,4,18,8
17,1,1581691041,40.777471,-73.948921,16.3,65,0,-1,4,21,7
34,0,1581966122,40.8163054,-73.9570117,0,16.4,0,0,4,3,10
35,1,1581330427,40.752651,-74.001435,7.8,660,0,-1,4,21,3
41,1,1582247962,40.76446749,-73.98688034,21.10000038,16.1,0,1.017663717,4,19,14
0,1,1581854286,40.715926,-73.993195,12.1,50,0,0,4,18,9
48,1,1581849550,40.769186,-73.951569,11.8,65,0,-1,4,23,9
42,0,1581450664,40.7290475,-74.001373,-26.89999962,15.8,-1,0,0,7,4
24,1,1582117576,40.829216,-73.946127,32.8,65,0,-1,4,23,12
4,0,1581795399,40.7668015,-73.9840813,77.79999542,16.4,2,0,5,4,8
35,1,1581815671,40.752379,-74.003084,8.3,65,0,-1,4,21,9
37,0,1581710409,40.7624667,-73.9680808,-19.5,25,0,0.5386112,4,8,7
12,1,1581758958,40.710047,-73.995425,5.2,51,0,-1,4,15,8
33,1,1581314384,40.78684,-73.943627,7.1,65,0,-1,4,14,3
12,1,1581962911,40.710026,-73.99556,5.1,48.2,0,-1,4,15,10
28,0,1581299220,40.7119564,-73.9872277,-5.400000095,27.6,-1,0,0,6,3
35,1,1581991237,40.75271,-74.003259,7.6,35.5,0,-1,4,21,11
24,1,1581939739,40.829174,-73.946163,37.3,20,0,-1,4,23,10
39,1,1581192430,40.80773,-73.963447,41.5,16,0,0.664302886,4,20,1
49,1,1581123496,40.765801,-73.977886,24.4,30,0,0,4,25,1
0,1,1582209339,40.715809,-73.999769,11.4,65,0,-1,4,18,13
46,0,1581269381,40.7740612,-73.9633231,-13.79999924,15.4,0,0,4,1,2
42,0,1581201135,40.7322876,-74.0007597,-31.49999809,15.8,-1,0,0,7,1
12,1,1582063474,40.709969,-73.995662,5.3,65,0,-1,4,15,11
26,1,1581472153,40.810305,-73.95927,29.3,65,0,-1,4,17,5
46,0,1581283743,40.777033,-73.9597149,-6.300000191,16.1,0,0,4,1,2
2,1,1581287448,40.816462,-73.938311,9.1,20,0,-1,4,14,2
44,1,1581718608,40.728782,-73.98019,6,4319,0,-1,4,24,7
19,1,1582325081,40.714735,-73.997866,11,65,0,-1,4,22,14
16,1,1582297577,40.782939,-73.943986,7,10,0,15.82999992,4,15,14
13,1,1581380793,40.768164,-73.964474,29.6,20,0,-1,4,23,4
13,1,1581719910,40.74781,-73.986901,17.1,65,0,-1,4,23,7
4,0,1582227750,40.7676011,-73.9823586,-19.5,16.7,2,0,5,4,13
44,1,1582312899,40.732514,-73.985544,10.1,14,0,0.251316905,4,24,14
7,1,1581447597,40.7607,-73.960803,17.7,65,0,-1,1,16,4
4,0,1581359075,40.7669886,-73.9839925,77.5,16,2,0,5,4,3
23,1,1581802685,40.783786,-73.983897,21.8,5,0,10.73999977,4,16,8
28,0,1581307962,40.7122739,-73.9873598,-5.400000095,17.1,-1,0,0,6,3
29,0,1581248145,40.7295267,-73.9768999,-27.79999924,16.6,2,0,7,2,2
8,0,1582319414,40.7705507,-73.9545619,-21.10000038,15.1,-1,0,0,5,14
23,1,1582137512,40.760832,-73.983408,20.3,65,0,-1,4,16,12
4,0,1582005925,40.7668195,-73.9840715,0,17.5,-1,0,5,4,11
2,1,1581535353,40.708696,-74.014627,4.8,65,0,-1,4,14,5
15,1,1581730838,40.836446,-73.943918,41.7,20,0,-1,4,26,8
41,1,1581728956,40.76568477,-73.99196843,9.025247574,65,0,-1,4,19,8
34,0,1582034852,40.7660818,-73.9808108,-8.599999428,15.9,0,0,4,3,11
31,0,1581275808,40.8236134,-73.9396551,-27.29999924,16.4,0,0.078850076,4,11,2
15,1,1582142570,40.852901,-73.932445,58.2,65,0,-1,4,26,12
32,1,1581426013,40.707758,-74.000239,6.2,14.2,0,20.56024128,4,23,4
38,0,1581714902,40.7633267,-73.9704547,0,17.9,-1,0,6,0,7
34,0,1582131651,40.7660454,-73.9808315,-8.599999428,16.4,0,0.44770256,4,3,12
4,0,1581949911,40.7667838,-73.984061,78.19999695,15.6,2,0,5,4,10
4,0,1581636496,40.766746,-73.9840681,78.19999695,15.3,2,0,5,4,6
4,0,1581960050,40.7667254,-73.984077,78.19999695,15.8,2,0,5,4,10
27,0,1582157740,40.8040806,-73.9681673,0,16.6,-1,0,7,8,13
37,0,1582111469,40.7535121,-73.9858557,-15,27.4,0,0.013329542,4,8,12
49,1,1582307743,40.734259,-73.987562,13.4,65,0,-1,4,25,14
3,1,1582098795,40.721119,-73.975328,5.8,65,0,-1,4,17,12
21,1,1582123521,40.746871,-73.979441,20.7,92.9,0,-1,2,20,12
17,1,1582173922,40.777414,-73.94891,16.6,65,0,-1,4,21,13
49,1,1581196806,40.7744,-73.982124,26.1,10,0,13.18000031,4,25,1
41,1,1581623180,40.73577395,-73.99327884,13.74012661,65,0,-1,4,19,6
43,1,1581263725,40.744751,-73.97973536,15.46844101,30,0,0,4,16,2
32,1,1581442698,40.757688,-73.974413,24.5,65,0,-1,4,23,4
32,1,1581260224,40.706693,-74.016666,5.3,65,0,-1,4,23,2
49,1,1581342489,40.733693,-73.984908,11.3,65,0,-1,4,25,3
44,1,1581638023,40.728782,-73.98019,4.3,4319,0,-1,4,24,6
41,1,1581865041,40.7632499,-73.98632961,22.99157715,65,0,-1,4,19,9
37,0,1581854040,40.7692305,-73.9823181,-11.5,20.7,0,8.126763,4,8,9
46,0,1581697764,40.7735754,-73.96613,-12.79999924,17.1,0,0,4,1,7
37,0,1581514011,40.7486411,-73.9801992,-10.79999924,28.6,0,9.776928,4,8,5
30,1,1581660621,40.835748,-73.949209,5,14.4,0,13.57750575,4,24,7
39,1,1581882470,40.783925,-73.980011,24.2,65,0,-1,4,20,9
20,1,1581827878,40.711033,-73.992563,8.3,10,0,4.230000019,4,12,9
2,1,1582008899,40.816426,-73.938464,8.1,65,0,-1,4,14,11
25,1,1582201090,40.786572,-73.97238,29.3,65,0,-1,4,16,13
23,1,1581827489,40.779527,-73.976537,27,30,0,0.879999995,4,16,9
35,1,1581343274,40.740291,-73.995987,10.8,14.4,0,1.494819953,4,21,3
19,1,1581985421,40.713543,-73.994248,11.1,23.5,0,12.51213455,4,22,11
46,0,1581732695,40.7878754,-73.9451718,0,22.6,0,0,4,1,8
46,0,1581612296,40.7707521,-73.9682025,0,17.1,0,0,4,1,6
34,0,1581593295,40.7616458,-73.9576995,-27,16.4,0,0,4,3,6
41,1,1582077981,40.76142746,-73.98925326,10.42074776,2000,0,-1,4,19,12
12,1,1581765131,40.709817,-73.995762,5.3,65,0,-1,4,15,8
9,1,1581726349,40.766372,-73.98019,28.6,30.9,0,-1,4,20,8
47,1,1582158075,40.767857,-73.99143,2.5,59.7,0,0.193220198,4,24,13
24,1,1581156467,40.829189,-73.946169,34,65,0,-1,4,23,1
46,0,1581445309,40.7750297,-73.9609779,0,29.1,0,0,4,1,4
37,0,1581958136,40.7576759,-73.9766454,-12.59999943,23.6,0,0.5987227,4,8,10
1,1,1582327096,40.783768,-73.98001,22.9,14.2,0,2.506880837,4,22,14
11,0,1581186076,40.8364862,-73.9446157,0,500,0,0,4,27,1
41,1,1581280658,40.76581561,-73.99160997,18.25778389,65,0,-1,4,19,2
4,0,1581714694,40.7667447,-73.9840516,78.19999695,15.4,2,0,5,4,7
28,0,1581788200,40.712171,-73.9872926,-5.700000286,15.3,-1,0,0,6,8
18,0,1581347774,40.762229,-73.9935109,-24.89999962,3.9,0,6.5266466,4,10,3
29,0,1581399689,40.729479,-73.9768291,-18.29999924,16.1,2,0,3,2,4
34,0,1581386501,40.7809864,-73.9453342,0,16.1,0,0.011553177,4,3,4
13,1,1582310614,40.758702,-73.962611,17.8,14.4,0,0,4,23,14
15,1,1582107879,40.836434,-73.943985,42,20,0,-1,4,26,12
22,1,1581614868,40.842502,-73.943994,29.2,65,0,-1,4,25,6
3,1,1581280038,40.729199,-73.977374,4.9,5,0,0,4,17,2
2,1,1582149898,40.770063,-73.987735,23.1,65,0,-1,4,14,12
33,1,1582133468,40.760055,-73.971249,19.7,35.9,0,-1,4,14,12
7,1,1582014639,40.786399,-73.940356,5.6,20,0,-1,1,16,11
31,0,1581168131,40.8039517,-73.9665288,-1.800000072,4.3,0,3.1522498,4,11,1
18,0,1582158745,40.7652063,-73.9465422,-6.68447876,3.8,0,0.004992986,4,10,13
12,1,1582078405,40.710118,-73.995745,5,65,0,-1,4,15,12
25,1,1581448246,40.78606,-73.981076,17,20,0,-1,4,16,4
4,0,1581165861,40.7669627,-73.9839972,0,25.4,-1,0,5,4,1
47,1,1582268855,40.769691,-73.99171,5,178,0,-1,4,24,14
23,1,1582295487,40.760618,-73.983458,21,65,0,-1,4,16,14
9,1,1581631202,40.763224,-73.974527,21.8,65,0,-1,4,20,6
1,1,1581386007,40.807745,-73.959362,43.7,65,0,-1,4,22,4
12,1,1581488958,40.710081,-73.995446,5,49.3,0,-1,4,15,5
24,1,1581702905,40.829219,-73.946154,40.9,65,0,-1,4,23,7
43,1,1581466370,40.75557073,-73.97667278,36.09814056,20,0,-1,4,16,5
37,0,1582290831,40.7656832,-73.9679632,-17.39999962,15.1,0,0.014815859,4,8,14
12,1,1581394324,40.710078,-73.995533,5.6,65,0,-1,4,15,4
21,1,1582292943,40.747271,-73.986733,21.5,20,0,-1,2,20,14
21,1,1581710196,40.7462,-73.982515,21.3,64,0,-1,2,20,7
26,1,1581761387,40.810462,-73.959238,28.5,20,0,-1,4,17,8
21,1,1582158032,40.781849,-73.958028,31.4,65,0,-1,2,20,13
9,1,1582064687,40.764075,-73.976901,23,65,0,-1,4,20,11
34,0,1582192118,40.7809623,-73.9453642,0,15.9,0,0,4,3,13
25,1,1581452946,40.777253,-73.978224,27.3,65,0,-1,4,16,4
9,1,1581243786,40.766667,-73.980499,28.9,65,0,-1,4,20,2
46,0,1581716566,40.7746091,-73.9612293,-12,34.1,0,0,4,1,7
0,1,1581883247,40.715882,-74.007203,9.7,65,0,-1,4,18,9
31,0,1581342708,40.8392555,-73.93709,24.8001709,5.4,0,0.02135857,4,11,3
0,1,1582107612,40.715943,-73.993249,14.1,25.1,0,-1,4,18,12
37,0,1581337170,40.7728061,-73.964693,-15.29999924,12.2,0,0.005991352,4,8,3
37,0,1582105363,40.7553737,-73.9738426,-19.19999886,29.7,0,0.13309862,4,8,12
34,0,1581158156,40.7809633,-73.9453283,0,25.6,0,0,4,3,1
44,1,1582039517,40.72854,-73.981905,6.4,34.2,0,0,4,24,11
23,1,1581508339,40.766683,-73.96494,21.8,10,0,9.430000305,4,16,5
41,1,1582317030,40.76508919,-73.98478332,23.90183289,16.1,0,0.596733749,4,19,14
0,1,1581373980,40.713898,-73.998371,10.1,65,0,-1,4,18,3
4,0,1581181161,40.7667015,-73.9840682,77.5,23.9,2,0,5,4,1
9,1,1581866908,40.766507,-73.980462,29,33.5,0,-1,4,20,9
9,1,1581585338,40.766718,-73.980426,28.5,65,0,-1,4,20,6
23,1,1581644574,40.776963,-73.97536,25.2,10,0,7.400000095,4,16,7
4,0,1581168929,40.7669627,-73.9839972,0,25.4,-1,0,5,4,1
45,0,1581984755,40.7972989,-73.9486885,56.5,15.3,0,0,4,9,11
27,0,1581671589,40.8041525,-73.968224,0,19.9,-1,0,7,8,7
31,0,1581927592,40.8238909,-73.9382496,0,15.6,0,0,4,11,10
27,0,1582158465,40.8040853,-73.9682096,-5.400000095,16.5,2,0,7,8,13
29,0,1581364312,40.7600492,-73.9879357,-20.19999886,34.7,2,0,3,2,3
0,1,1582151239,40.716367,-74.005018,-1,25,0,-1,4,18,12
47,1,1582290961,40.76653,-73.981919,28.3,14.6,0,3.317407833,4,24,14
18,0,1581351313,40.7651891,-73.946585,13,3.8,0,0.35297877,4,10,3
25,1,1581634721,40.786123,-73.981061,16.9,65,0,-1,4,16,6
27,0,1581670607,40.8041293,-73.9682189,0,16.1,-1,0,7,8,7
23,1,1581191328,40.779534,-73.976428,27.7,65,0,-1,4,16,1
12,1,1582300850,40.710113,-73.99574,4.8,65,0,-1,4,15,14
2,1,1581589102,40.81642,-73.938442,8.7,65,0,-1,4,14,6
34,0,1582125896,40.7659866,-73.9808644,-8.599999428,16.5,0,0.0908978,4,3,12
44,1,1582039559,40.72854,-73.981905,6.4,14.5,0,0,4,24,11
29,0,1581983029,40.7295904,-73.976893,-15.39999962,15.8,2.8999996,0,7,2,10
34,0,1581980576,40.7939912,-73.9321783,-27.77249146,12.9,0,6.153692,4,3,10
37,0,1581613085,40.763281,-73.9743518,-18.10000038,27.2,0,5.2469745,4,8,6
36,1,1581308384,40.70994,-73.997566,6.4,65,0,-1,4,21,3
36,1,1581885702,40.709954,-73.997579,5.4,65,0,-1,4,21,9
34,0,1582199379,40.7659972,-73.98089,-8.5,27,0,0.46522167,4,3,13
28,0,1581540820,40.7120754,-73.9871331,-5.5,29.9,-1,0,0,6,5
14,1,1581281153,40.7429,-73.980254,16.8,65,0,-1,4,22,2
37,0,1581157259,40.7575611,-73.9827646,-15.69999886,31.3,0,1.8990182,4,8,1
29,0,1581608106,40.7295959,-73.9769169,0,16.1,-1,0,3,2,6
30,1,1581522565,40.835197,-73.943693,37.7,14.3,0,4.73207495,4,24,5
36,1,1582310267,40.717481,-73.991646,12,65,0,-1,4,21,14
44,1,1582279754,40.728548,-73.981819,8.3,65,0,-1,4,24,14
23,1,1581802879,40.780816,-73.976327,26.7,10,0,3.75999999,4,16,8
4,0,1581984985,40.7668131,-73.9842136,82.5,24.8,2,0,5,4,11
9,1,1581246126,40.766675,-73.980535,28.9,65,0,-1,4,20,2
36,1,1582184440,40.709926,-73.997698,6.3,65,0,-1,4,21,13
22,1,1581949136,40.822556,-73.948551,22.8,20,0,-1,4,25,10
28,0,1581288959,40.7121464,-73.9872967,-5.800000191,29,-1,0,0,6,2
46,0,1581886001,40.7734727,-73.959968,-22.39999962,24.2,0,0.56655896,4,1,9
4,0,1582126424,40.7668565,-73.9839316,0,32.6,-1,0,5,4,12
26,1,1581415822,40.810475,-73.959243,29.9,20,0,-1,4,17,4
26,1,1581357807,40.807093,-73.963342,42.5,10,0,0.460000008,4,17,3
7,1,1581490870,40.787471,-73.942892,5.5,10,0,8,1,16,5
43,1,1582024890,40.74456162,-73.9800264,17.40834236,65,0,-1,4,16,11
46,0,1581356222,40.7771411,-73.9618931,-9.099999428,17.9,0,0,4,1,3
30,1,1581870508,40.83664,-73.944654,34.3,15.5,0,0,4,24,9
29,0,1581582622,40.7295895,-73.9768966,-15.39999962,15.3,2.8999996,0,7,2,6
21,1,1581710333,40.746513,-73.98094,21.9,65,0,-1,2,20,7
17,1,1581877681,40.77777,-73.95478,25.7,65,0,-1,4,21,9
34,0,1581665874,40.780977,-73.9453373,0,17.2,0,0,4,3,7
27,0,1581830552,40.8040839,-73.96818,0,16.7,-1,0,7,8,9
33,1,1581715646,40.759867,-73.970829,19.9,65,0,-1,4,14,7
43,1,1581728028,40.74901572,-73.97673908,17.30703354,30,0,-1,4,16,8
35,1,1581909444,40.752793,-74.003124,7.4,65,0,-1,4,21,10
18,0,1582273965,40.7607091,-73.9586926,-4.794525146,12.2,0,14.223402,4,10,14
46,0,1581507848,40.7878661,-73.9452518,-7.900000095,16.3,0,0,4,1,5
30,1,1581273197,40.836668,-73.945258,41.5,14.2,0,8.531686713,4,24,2
0,1,1581475803,40.71423,-73.99678,12.5,65,0,-1,4,18,5
46,0,1582031115,40.7878769,-73.9452417,0,17.2,0,0,4,1,11
36,1,1581254190,40.709996,-73.997516,5.8,65,0,-1,4,21,2
24,1,1581725677,40.839836,-73.937265,44.8,65,0,-1,4,23,8
16,1,1581347502,40.757161,-73.95992,4.2,50,0,6.630000114,4,15,3
19,1,1581184381,40.714686,-73.99789,11,65,0,-1,4,22,1
3,1,1581524040,40.717623,-73.9979,11,20,0,-1,4,17,5
29,0,1581271926,40.7600954,-73.9878846,0,82.5,-1,0,3,2,2
34,0,1581429484,40.766123,-73.9807805,-8.599999428,15.9,0,0,4,3,4
26,1,1582081943,40.810381,-73.959288,28.9,65,0,-1,4,17,12
23,1,1582280202,40.776152,-73.96172,21.2,10,0,12.07999992,4,16,14
34,0,1581268490,40.7810502,-73.9452627,0,29.2,0,0,4,3,2
15,1,1581686380,40.838973,-73.94355,45.9,5,0,10.92000008,4,26,7
8,0,1581903706,40.7705601,-73.9545663,-17.69999886,15.2,-1,0,0,5,10
31,0,1581579292,40.8238905,-73.9382533,-26.79999924,26.6,0,0.048555683,4,11,6
40,1,1581365140,40.74181,-73.972472,4.5,10,0,17.12999916,4,13,3
44,1,1581182984,40.728482,-73.981704,8.4,65,0,-1,4,24,1
2,1,1582226988,40.769299,-73.98717,26.7,65,0,-1,4,14,13
34,0,1581743699,40.780981,-73.9453516,0,15.8,0,0.070409164,4,3,8
35,1,1581686642,40.73998,-73.995311,9.8,38.7,0,5.194912172,4,21,7
31,0,1581839812,40.8238819,-73.9382466,-23.79999924,15.7,0,0.004420563,4,11,9
27,0,1581995327,40.8040946,-73.9681812,0,40.5,-1,0,7,8,11
37,0,1581601705,40.7225774,-74.0105846,-29.79999924,16.3,0,0.003279881,4,8,6
10,1,1581903865,40.758696,-73.988717,18.7,65,0,-1,4,13,10
18,0,1581710908,40.762675,-73.9492874,-11.29999924,15.8,0,0,4,10,7
48,1,1581268321,40.769096,-73.951567,12,20.9,0,-1,4,23,2
17,1,1581894461,40.777395,-73.946259,9.4,14.3,0,1.821357913,4,21,9
22,1,1582160001,40.822406,-73.948626,35.6,65,0,-1,4,25,13
49,1,1582163769,40.765618,-73.978204,26.1,65,0,-1,4,25,13
12,1,1581581522,40.710094,-73.995646,5.1,65,0,-1,4,15,6
36,1,1581731520,40.70992,-73.997618,6.4,65,0,-1,4,21,8
23,1,1581385834,40.779541,-73.97643,27.6,65,0,-1,4,16,4
32,1,1582081895,40.706644,-74.016636,5.5,65,0,-1,4,23,12
33,1,1581947114,40.786892,-73.943517,7,65,0,-1,4,14,10
41,1,1581763917,40.76567348,-73.99197143,9.166596413,65,0,-1,4,19,8
41,1,1581597105,40.76398551,-73.97842534,24.15952492,65,0,-1,4,19,6
32,1,1581186650,40.706745,-74.01677,4,65,0,-1,4,23,1
30,1,1581802774,40.836557,-73.944522,28.7,20,0,-1,4,24,8
37,0,1581604804,40.7225013,-73.9743154,-11.89999962,7.3,0,3.9899573,4,8,6
46,0,1581960215,40.7780873,-73.9516202,-15.19999886,25.1,0,0,4,1,10
1,1,1582098407,40.807776,-73.959423,42.5,65,0,-1,4,22,12
6,1,1581703206,40.744588,-73.996805,8.6,321,0,-1,4,16,7
46,0,1581633762,40.7750339,-73.9590557,-14.39999962,26.2,0,0,4,1,6
46,0,1582237291,40.7763503,-73.962076,-10.29999924,16.6,0,0,4,1,13
3,1,1582142216,40.717564,-73.99784,11.4,65,0,-1,4,17,12
44,1,1581644410,40.728783,-73.980186,5.3,3086.7,0,-1,4,24,7
13,1,1582057428,40.768607,-73.964699,27.4,65,0,-1,4,23,11
13,1,1581621437,40.767768,-73.964309,26.6,20,0,-1,4,23,6
27,0,1581952077,40.8039092,-73.9682448,-3.900000095,15.9,2,0,7,8,10
33,1,1581517121,40.752119,-73.987912,18.7,65,0,-1,4,14,5
4,0,1581627037,40.766746,-73.9840681,78.19999695,15.3,2,0,5,4,6
29,0,1581794089,40.7602752,-73.9880712,-20.39999962,38.4,2,0,3,2,8
18,0,1581880802,40.7626648,-73.949279,-11.29999924,15.7,0,0,4,10,9
43,1,1581337612,40.74454302,-73.98000852,15.97364616,65,0,-1,4,16,3
42,0,1581517194,40.7290403,-74.0013883,-26.39999962,23.3,-1,0,0,7,5
14,1,1581428182,40.744129,-73.979352,15.4,65,0,-1,4,22,4
37,0,1582194166,40.7289824,-74.0010407,-26.69999886,12.2,0,1.8258837,4,8,13
8,0,1581452512,40.7705705,-73.9545621,-21.19999886,15.4,-1,0.39550525,0,5,4
25,1,1582122565,40.779667,-73.955537,27,25,0,0.74000001,4,16,12
46,0,1581268545,40.7740454,-73.9633057,-13.69999981,15.6,0,0,4,1,2
41,1,1581670217,40.76564385,-73.99200777,9.581065178,65,0,-1,4,19,7
47,1,1581416739,40.768685,-73.991204,8.3,65,0,-1,4,24,4
34,0,1581311250,40.7809642,-73.9453171,0,16.1,0,0,4,3,3
29,0,1581927382,40.7296022,-73.9768898,-18.29999924,15.2,2,0,3,2,10
34,0,1581952026,40.7946042,-73.9305445,-26.0715332,14.2,0,19.606977,4,3,10
7,1,1581481651,40.712399,-74.007801,11.8,10,0,6.539999962,1,16,5
34,0,1582201337,40.7659707,-73.9808868,-8.5,16.1,0,0.012190498,4,3,13
14,1,1582045985,40.747836,-73.974684,15.1,65,0,-1,4,22,11
35,1,1581374992,40.739322,-73.995573,12.1,1485.1,0,-1,4,21,3
21,1,1581980455,40.747342,-73.985953,21.5,65,0,-1,2,20,10
31,0,1581591619,40.8240308,-73.9382129,-19.89999962,15.2,0,0.19560845,4,11,6
29,0,1582286974,40.729477,-73.9768286,-15.69999886,16.8,2,0,7,2,14
49,1,1581557683,40.753954,-73.992969,17.8,65,0,-1,4,25,6
47,1,1582151007,40.768838,-73.990646,5,35.5,0,0,4,24,12
42,0,1582143053,40.7328918,-74.0000175,-39.30000305,33.2,-1,0,0,7,12
0,1,1581912447,40.715942,-73.993226,14.1,65,0,-1,4,18,10
46,0,1581893423,40.7740584,-73.9633517,-13.59999943,16,0,0.026474157,4,1,9
0,1,1581202452,40.715861,-73.993371,14.6,65,0,-1,4,18,1
41,1,1581722687,40.76367571,-73.97560853,22.09577751,65,0,-1,4,19,7
16,1,1582123795,40.776229,-73.942695,5,121.5,0,-1,4,15,12
21,1,1581710404,40.746116,-73.980713,19.9,165,0,-1,2,20,7
12,1,1582131779,40.709949,-73.995642,4.9,65,0,-1,4,15,12
21,1,1582161675,40.747104,-73.986806,16.1,32,0,0.051331837,2,20,13
23,1,1581378258,40.775758,-73.976293,36.9,10,0,0.860000014,4,16,3
41,1,1581597912,40.76594979,-73.9889734,19.30240631,65,0,-1,4,19,6
37,0,1582109096,40.7506574,-73.9945513,-25.19999886,15.6,0,0.015591688,4,8,12
15,1,1581861158,40.836419,-73.943956,41.6,20,0,-1,4,26,9
23,1,1581193789,40.779571,-73.976412,27.3,65,0,-1,4,16,1
47,1,1581976899,40.768674,-73.987548,24.2,14.5,0,2.783542832,4,24,10
